Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",ECONOMIC CLASS AND EXPENSE,"ECONOMIC CLASS: (2,500 TO 4,999 $) AND EXPENSE: (25,000 TO 49,999 $)",4.0,84.2
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",ECONOMIC CLASS AND EXPENSE,"ECONOMIC CLASS: (2,500 TO 4,999 $) AND EXPENSE: (5,000 TO 24,999 $)",8.0,34.1
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",ECONOMIC CLASS AND EXPENSE,"ECONOMIC CLASS: (2,500 TO 4,999 $) AND EXPENSE: (LESS THAN 5,000 $)",802.0,10.9
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",ECONOMIC CLASS AND EXPENSE,"ECONOMIC CLASS: (25,000 TO 49,999 $) AND EXPENSE: (25,000 TO 49,999 $)",21.0,84.7
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",ECONOMIC CLASS AND EXPENSE,"ECONOMIC CLASS: (25,000 TO 49,999 $) AND EXPENSE: (5,000 TO 24,999 $)",322.0,20.7
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",ECONOMIC CLASS AND EXPENSE,"ECONOMIC CLASS: (25,000 TO 49,999 $) AND EXPENSE: (LESS THAN 5,000 $)",1311.0,16.6
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",ECONOMIC CLASS AND EXPENSE,"ECONOMIC CLASS: (250,000 TO 499,999 $) AND EXPENSE: (25,000 TO 49,999 $)",162.0,25.5
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",ECONOMIC CLASS AND EXPENSE,"ECONOMIC CLASS: (250,000 TO 499,999 $) AND EXPENSE: (5,000 TO 24,999 $)",766.0,14.6
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",ECONOMIC CLASS AND EXPENSE,"ECONOMIC CLASS: (250,000 TO 499,999 $) AND EXPENSE: (50,000 OR MORE $)",147.0,16.5
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",ECONOMIC CLASS AND EXPENSE,"ECONOMIC CLASS: (250,000 TO 499,999 $) AND EXPENSE: (LESS THAN 5,000 $)",426.0,17.3
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",ECONOMIC CLASS AND EXPENSE,"ECONOMIC CLASS: (5,000 TO 9,999 $) AND EXPENSE: (25,000 TO 49,999 $)",6.0,73.3
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",ECONOMIC CLASS AND EXPENSE,"ECONOMIC CLASS: (5,000 TO 9,999 $) AND EXPENSE: (5,000 TO 24,999 $)",66.0,72.1
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",ECONOMIC CLASS AND EXPENSE,"ECONOMIC CLASS: (5,000 TO 9,999 $) AND EXPENSE: (50,000 OR MORE $)",1.0,8.7
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",ECONOMIC CLASS AND EXPENSE,"ECONOMIC CLASS: (5,000 TO 9,999 $) AND EXPENSE: (LESS THAN 5,000 $)",1353.0,9.7
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",ECONOMIC CLASS AND EXPENSE,"ECONOMIC CLASS: (50,000 TO 99,999 $) AND EXPENSE: (25,000 TO 49,999 $)",20.0,84.7
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",ECONOMIC CLASS AND EXPENSE,"ECONOMIC CLASS: (50,000 TO 99,999 $) AND EXPENSE: (5,000 TO 24,999 $)",519.0,22.2
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",ECONOMIC CLASS AND EXPENSE,"ECONOMIC CLASS: (50,000 TO 99,999 $) AND EXPENSE: (50,000 OR MORE $)",1.0,5.3
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",ECONOMIC CLASS AND EXPENSE,"ECONOMIC CLASS: (50,000 TO 99,999 $) AND EXPENSE: (LESS THAN 5,000 $)",1065.0,13.9
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",ECONOMIC CLASS AND EXPENSE,"ECONOMIC CLASS: (500,000 TO 999,999 $) AND EXPENSE: (25,000 TO 49,999 $)",165.0,36.4
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",ECONOMIC CLASS AND EXPENSE,"ECONOMIC CLASS: (500,000 TO 999,999 $) AND EXPENSE: (5,000 TO 24,999 $)",355.0,8.9
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",ECONOMIC CLASS AND EXPENSE,"ECONOMIC CLASS: (500,000 TO 999,999 $) AND EXPENSE: (50,000 OR MORE $)",206.0,13.2
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",ECONOMIC CLASS AND EXPENSE,"ECONOMIC CLASS: (500,000 TO 999,999 $) AND EXPENSE: (LESS THAN 5,000 $)",108.0,11.7
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",ECONOMIC CLASS AND EXPENSE,"ECONOMIC CLASS: (LESS THAN 1,000 $) AND EXPENSE: (25,000 TO 49,999 $)",7.0,89.9
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",ECONOMIC CLASS AND EXPENSE,"ECONOMIC CLASS: (LESS THAN 1,000 $) AND EXPENSE: (5,000 TO 24,999 $)",61.0,80.3
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",ECONOMIC CLASS AND EXPENSE,"ECONOMIC CLASS: (LESS THAN 1,000 $) AND EXPENSE: (LESS THAN 5,000 $)",1316.0,23.9
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",EXPENSE,"EXPENSE: (1,000 TO 4,999 $)",5092.0,7.4
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",EXPENSE,"EXPENSE: (10,000 TO 24,999 $)",1700.0,6.8
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",EXPENSE,"EXPENSE: (100,000 OR MORE $)",475.0,3.7
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",EXPENSE,"EXPENSE: (25,000 TO 49,999 $)",713.0,8.5
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",EXPENSE,"EXPENSE: (5,000 TO 24,999 $)",3497.0,7.0
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",EXPENSE,"EXPENSE: (5,000 TO 9,999 $)",1797.0,10.0
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",EXPENSE,"EXPENSE: (50,000 OR MORE $)",914.0,2.6
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",EXPENSE,"EXPENSE: (50,000 TO 99,999 $)",439.0,5.3
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",EXPENSE,EXPENSE: (500 TO 999 $),1718.0,5.9
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",EXPENSE,"EXPENSE: (LESS THAN 5,000 $)",10235.0,6.9
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",EXPENSE,EXPENSE: (LESS THAN 500 $),3425.0,9.8
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES,"FARM SALES: (1,000 TO 2,499 $)",681.0,15.6
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES,"FARM SALES: (1,000,000 OR MORE $)",897.0,3.2
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES,"FARM SALES: (10,000 TO 24,999 $)",2197.0,10.5
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES,"FARM SALES: (100,000 TO 249,999 $)",2313.0,8.5
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES,"FARM SALES: (2,500 TO 4,999 $)",814.0,10.6
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES,"FARM SALES: (25,000 TO 49,999 $)",1668.0,14.4
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES,"FARM SALES: (250,000 TO 499,999 $)",1497.0,10.6
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES,"FARM SALES: (5,000 TO 9,999 $)",1438.0,10.7
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES,"FARM SALES: (50,000 TO 99,999 $)",1592.0,12.3
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES,"FARM SALES: (500,000 TO 999,999 $)",821.0,6.9
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES,"FARM SALES: (LESS THAN 1,000 $)",1441.0,23.2
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES AND EXPENSE,"FARM SALES: (1,000 TO 2,499 $) AND EXPENSE: (5,000 TO 24,999 $)",37.0,80.9
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES AND EXPENSE,"FARM SALES: (1,000 TO 2,499 $) AND EXPENSE: (LESS THAN 5,000 $)",644.0,13.6
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES AND EXPENSE,"FARM SALES: (1,000,000 OR MORE $) AND EXPENSE: (25,000 TO 49,999 $)",185.0,12.4
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES AND EXPENSE,"FARM SALES: (1,000,000 OR MORE $) AND EXPENSE: (5,000 TO 24,999 $)",167.0,4.6
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES AND EXPENSE,"FARM SALES: (1,000,000 OR MORE $) AND EXPENSE: (50,000 OR MORE $)",503.0,1.7
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES AND EXPENSE,"FARM SALES: (1,000,000 OR MORE $) AND EXPENSE: (LESS THAN 5,000 $)",42.0,16.3
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES AND EXPENSE,"FARM SALES: (10,000 TO 24,999 $) AND EXPENSE: (25,000 TO 49,999 $)",2.0,1.6
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES AND EXPENSE,"FARM SALES: (10,000 TO 24,999 $) AND EXPENSE: (5,000 TO 24,999 $)",198.0,23.2
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES AND EXPENSE,"FARM SALES: (10,000 TO 24,999 $) AND EXPENSE: (LESS THAN 5,000 $)",1997.0,11.3
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES AND EXPENSE,"FARM SALES: (100,000 TO 249,999 $) AND EXPENSE: (25,000 TO 49,999 $)",136.0,9.0
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES AND EXPENSE,"FARM SALES: (100,000 TO 249,999 $) AND EXPENSE: (5,000 TO 24,999 $)",995.0,9.5
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES AND EXPENSE,"FARM SALES: (100,000 TO 249,999 $) AND EXPENSE: (50,000 OR MORE $)",57.0,16.2
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES AND EXPENSE,"FARM SALES: (100,000 TO 249,999 $) AND EXPENSE: (LESS THAN 5,000 $)",1125.0,13.1
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES AND EXPENSE,"FARM SALES: (2,500 TO 4,999 $) AND EXPENSE: (25,000 TO 49,999 $)",4.0,84.0
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES AND EXPENSE,"FARM SALES: (2,500 TO 4,999 $) AND EXPENSE: (5,000 TO 24,999 $)",7.0,38.7
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES AND EXPENSE,"FARM SALES: (2,500 TO 4,999 $) AND EXPENSE: (LESS THAN 5,000 $)",803.0,10.8
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES AND EXPENSE,"FARM SALES: (25,000 TO 49,999 $) AND EXPENSE: (25,000 TO 49,999 $)",20.0,89.0
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES AND EXPENSE,"FARM SALES: (25,000 TO 49,999 $) AND EXPENSE: (5,000 TO 24,999 $)",335.0,20.0
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES AND EXPENSE,"FARM SALES: (25,000 TO 49,999 $) AND EXPENSE: (LESS THAN 5,000 $)",1313.0,15.3
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES AND EXPENSE,"FARM SALES: (250,000 TO 499,999 $) AND EXPENSE: (25,000 TO 49,999 $)",166.0,24.9
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES AND EXPENSE,"FARM SALES: (250,000 TO 499,999 $) AND EXPENSE: (5,000 TO 24,999 $)",760.0,14.7
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES AND EXPENSE,"FARM SALES: (250,000 TO 499,999 $) AND EXPENSE: (50,000 OR MORE $)",148.0,17.0
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES AND EXPENSE,"FARM SALES: (250,000 TO 499,999 $) AND EXPENSE: (LESS THAN 5,000 $)",423.0,17.5
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES AND EXPENSE,"FARM SALES: (5,000 TO 9,999 $) AND EXPENSE: (25,000 TO 49,999 $)",5.0,87.8
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES AND EXPENSE,"FARM SALES: (5,000 TO 9,999 $) AND EXPENSE: (5,000 TO 24,999 $)",69.0,69.0
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES AND EXPENSE,"FARM SALES: (5,000 TO 9,999 $) AND EXPENSE: (50,000 OR MORE $)",1.0,8.7
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES AND EXPENSE,"FARM SALES: (5,000 TO 9,999 $) AND EXPENSE: (LESS THAN 5,000 $)",1363.0,10.0
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES AND EXPENSE,"FARM SALES: (50,000 TO 99,999 $) AND EXPENSE: (25,000 TO 49,999 $)",27.0,62.8
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES AND EXPENSE,"FARM SALES: (50,000 TO 99,999 $) AND EXPENSE: (5,000 TO 24,999 $)",514.0,22.1
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES AND EXPENSE,"FARM SALES: (50,000 TO 99,999 $) AND EXPENSE: (50,000 OR MORE $)",2.0,2.5
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES AND EXPENSE,"FARM SALES: (50,000 TO 99,999 $) AND EXPENSE: (LESS THAN 5,000 $)",1049.0,13.8
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES AND EXPENSE,"FARM SALES: (500,000 TO 999,999 $) AND EXPENSE: (25,000 TO 49,999 $)",160.0,37.5
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES AND EXPENSE,"FARM SALES: (500,000 TO 999,999 $) AND EXPENSE: (5,000 TO 24,999 $)",352.0,8.9
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES AND EXPENSE,"FARM SALES: (500,000 TO 999,999 $) AND EXPENSE: (50,000 OR MORE $)",203.0,13.5
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES AND EXPENSE,"FARM SALES: (500,000 TO 999,999 $) AND EXPENSE: (LESS THAN 5,000 $)",106.0,11.8
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES AND EXPENSE,"FARM SALES: (LESS THAN 1,000 $) AND EXPENSE: (25,000 TO 49,999 $)",8.0,78.6
CENSUS,2017,YEAR,,STATE,NEW YORK,36,,,,,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",FARM SALES AND EXPENSE,"FARM SALES: (LESS THAN 1,000 $) AND EXPENSE: (5,000 TO 24,999 $)",63.0,77.7
